1470,chart_greengas_transport_55_gas_vs_other_primary_energy_744,PJ,greengas_transport_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1147,chart_growth_51_centrally_produced_electricity_demand_359,factor,growth_in_changes_in_centrally_produced_electricity,factor,Output elements,Output series,,
1131,chart_heat_48_costs_333,bln euro,heat_in_breakdown_of_total_costs,bln euro,Output elements,Output series,,
1373,chart_heat_72_electricity_demand_622,PJ,heat_in_use_of_electricity_in_buildings,PJ,Output elements,Output series,,
1345,chart_heat_demand_including_electric_heating_57_heat_and_electricity_demand_585,PJ,heat_demand_including_electric_heating_in_use_of_final_demand_in_households,PJ,Output elements,Output series,,
1295,chart_heat_demand_including_electric_heating_58_heat_demand_with_insulation_524,PJ,heat_demand_including_electric_heating_in_effect_of_insulation_in_households,PJ,Output elements,Output series,,
1362,chart_heat_demand_offices_68_heat_and_electricity_demand_611,PJ,heat_demand_offices_in_use_of_final_demand_in_buildings,PJ,Output elements,Output series,,
1384,chart_heat_demand_offices_69_heat_demand_with_insulation_638,PJ,heat_demand_offices_in_effect_of_insulation_in_buildings,PJ,Output elements,Output series,,
1383,chart_heat_demand_other_buildings_68_heat_and_electricity_demand_637,PJ,heat_demand_other_buildings_in_use_of_final_demand_in_buildings,PJ,Output elements,Output series,,
1386,chart_heat_demand_other_buildings_69_heat_demand_with_insulation_640,PJ,heat_demand_other_buildings_in_effect_of_insulation_in_buildings,PJ,Output elements,Output series,,
1382,chart_heat_demand_schools_68_heat_and_electricity_demand_636,PJ,heat_demand_schools_in_use_of_final_demand_in_buildings,PJ,Output elements,Output series,,
1385,chart_heat_demand_schools_69_heat_demand_with_insulation_639,PJ,heat_demand_schools_in_effect_of_insulation_in_buildings,PJ,Output elements,Output series,,
1044,chart_heat_from_biomass_26_final_energy_demand_231,PJ,heat_from_biomass_in_source_of_heat_in_industry,PJ,Output elements,Output series,,
1046,chart_heat_from_biomass_27_final_energy_demand_233,PJ,heat_from_biomass_in_use_of_final_demand_in_industry,PJ,Output elements,Output series,,
1058,chart_heat_from_biomass_29_final_energy_demand_249,PJ,heat_from_biomass_in_use_of_final_demand_in_agriculture,PJ,Output elements,Output series,,
1063,chart_heat_from_biomass_30_heat_demand_255,PJ,heat_from_biomass_in_source_of_heat_in_agriculture,PJ,Output elements,Output series,,
1066,chart_heat_from_biomass_31_final_energy_demand_259,PJ,heat_from_biomass_in_use_of_final_demand_in_other_sector,PJ,Output elements,Output series,,
1125,chart_heat_from_biomass_42_heat_production_327,PJ,heat_from_biomass_in_source_of_heat_production,PJ,Output elements,Output series,,
1289,chart_heat_from_biomass_56_heat_demand_518,PJ,heat_from_biomass_in_source_of_heat_used_in_households,PJ,Output elements,Output series,,
1309,chart_heat_from_biomass_59_heat_demand_bezier_540,PJ,heat_from_biomass_in_effect_of_insulation_in_households2,PJ,Output elements,Output series,,
1034,chart_heat_from_biomass_6_final_energy_demand_31,PJ,heat_from_biomass_in_source_of_heat_and_electricity_used_in_households,PJ,Output elements,Output series,,
1364,chart_heat_from_biomass_70_heat_demand_613,PJ,heat_from_biomass_in_source_of_heat_in_buildings,PJ,Output elements,Output series,,
1320,chart_heat_from_chp_26_final_energy_demand_553,PJ,heat_from_chp_in_source_of_heat_in_industry,PJ,Output elements,Output series,,
1460,chart_heat_from_chp_27_final_energy_demand_729,PJ,heat_from_chp_in_use_of_final_demand_in_industry,PJ,Output elements,Output series,,
1321,chart_heat_from_chp_30_heat_demand_554,PJ,heat_from_chp_in_source_of_heat_in_agriculture,PJ,Output elements,Output series,,
1432,chart_heat_from_chp_42_heat_production_701,PJ,heat_from_chp_in_source_of_heat_production,PJ,Output elements,Output series,,
1043,chart_heat_from_coal_26_final_energy_demand_230,PJ,heat_from_coal_in_source_of_heat_in_industry,PJ,Output elements,Output series,,
1431,chart_heat_from_electricity_42_heat_production_699,PJ,heat_from_electricity_in_source_of_heat_production,PJ,Output elements,Output series,,
1292,chart_heat_from_electricity_56_heat_demand_521,PJ,heat_from_electricity_in_source_of_heat_used_in_households,PJ,Output elements,Output series,,
1310,chart_heat_from_electricity_59_heat_demand_bezier_541,PJ,heat_from_electricity_in_effect_of_insulation_in_households2,PJ,Output elements,Output series,,
1367,chart_heat_from_electricity_70_heat_demand_616,PJ,heat_from_electricity_in_source_of_heat_in_buildings,PJ,Output elements,Output series,,
1290,chart_heat_from_fossil_fuels_56_heat_demand_519,PJ,heat_from_fossil_fuels_in_source_of_heat_used_in_households,PJ,Output elements,Output series,,
1311,chart_heat_from_fossil_fuels_59_heat_demand_bezier_542,PJ,heat_from_fossil_fuels_in_effect_of_insulation_in_households2,PJ,Output elements,Output series,,
1365,chart_heat_from_fossil_fuels_70_heat_demand_614,PJ,heat_from_fossil_fuels_in_source_of_heat_in_buildings,PJ,Output elements,Output series,,
1042,chart_heat_from_gas_26_final_energy_demand_229,PJ,heat_from_gas_in_source_of_heat_in_industry,PJ,Output elements,Output series,,
1061,chart_heat_from_gas_30_heat_demand_252,PJ,heat_from_gas_in_source_of_heat_in_agriculture,PJ,Output elements,Output series,,
1041,chart_heat_from_oil_26_final_energy_demand_228,PJ,heat_from_oil_in_source_of_heat_in_industry,PJ,Output elements,Output series,,
1062,chart_heat_from_oil_30_heat_demand_253,PJ,heat_from_oil_in_source_of_heat_in_agriculture,PJ,Output elements,Output series,,
1458,chart_heat_from_waste_42_heat_production_727,PJ,heat_from_waste_in_source_of_heat_production,PJ,Output elements,Output series,,
1048,chart_heat_hot_water_2_electricity_demand_235,PJ,heat_hot_water_in_use_of_final_electricity_demand_in_households,PJ,Output elements,Output series,,
1472,chart_heat_value_47_energy_dependence_746,PJ,heat_value_in_present_energy_imports,PJ,Output elements,Output series,Output series,
1471,chart_heat_value_76_energy_dependence_7,PJ,heat_in_future_energy_imports,PJ,Output elements,Output series,Output series,
1150,chart_heatpumps_51_centrally_produced_electricity_demand_363,PJ,heatpumps_in_changes_in_centrally_produced_electricity,PJ,Output elements,Output series,,
1317,chart_high_voltage_network_60_annual_cost_of_infrastructure_550,bln euro,high_voltage_network_in_annual_costs_of_infrastructure,bln euro,Output elements,Output series,,
1233,chart_hot_water_agriculture_50_final_energy_demand_460,PJ,hot_water_agriculture_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1433,chart_hot_water_buildings_50_final_energy_demand_702,PJ,hot_water_buildings_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1363,chart_hot_water_demand_57_heat_and_electricity_demand_612,PJ,hot_water_demand_in_use_of_final_demand_in_households,PJ,Output elements,Output series,,
1348,chart_hot_water_from_biomass_65_hot_water_demand_589,PJ,hot_water_from_biomass_in_source_of_hot_water_in_households,PJ,Output elements,Output series,,
1453,chart_hot_water_from_chps_65_hot_water_demand_722,PJ,hot_water_from_chps_in_source_of_hot_water_in_households,PJ,Output elements,Output series,,
1349,chart_hot_water_from_electricity_65_hot_water_demand_590,PJ,hot_water_from_electricity_in_source_of_hot_water_in_households,PJ,Output elements,Output series,,
1350,chart_hot_water_from_fossil_fuels_65_hot_water_demand_591,PJ,hot_water_from_fossil_fuels_in_source_of_hot_water_in_households,PJ,Output elements,Output series,,
1234,chart_hot_water_households_50_final_energy_demand_461,PJ,hot_water_households_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1235,chart_hot_water_industry_50_final_energy_demand_462,PJ,hot_water_industry_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1232,chart_hot_water_other_50_final_energy_demand_459,PJ,hot_water_other_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1236,chart_hot_water_transport_50_final_energy_demand_463,PJ,hot_water_transport_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1328,chart_hv_net_61_total_investment_cost_infrastructure_563,trl euro,hv_net_in_additional_infrastructure_investments,mln euro,Output elements,Output series,,
1305,chart_imported_electricity_agriculture_52_primary_energy_use_536,PJ,imported_electricity_agriculture_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1451,chart_imported_electricity_buildings_52_primary_energy_use_720,PJ,imported_electricity_buildings_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1304,chart_imported_electricity_households_52_primary_energy_use_535,PJ,imported_electricity_households_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1303,chart_imported_electricity_industry_52_primary_energy_use_534,PJ,imported_electricity_industry_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1306,chart_imported_electricity_other_52_primary_energy_use_537,PJ,imported_electricity_other_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1307,chart_imported_electricity_transport_52_primary_energy_use_538,PJ,imported_electricity_transport_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1504,chart_imported_heat_42_heat_production_801,PJ,imported_heat_in_source_of_heat_production,PJ,Output elements,Output series,,
1346,chart_insulation_savings_new_houses_58_heat_demand_with_insulation_587,PJ,insulation_savings_new_houses_in_effect_of_insulation_in_households,PJ,Output elements,Output series,,
1358,chart_insulation_savings_offices_69_heat_demand_with_insulation_606,PJ,insulation_savings_offices_in_effect_of_insulation_in_buildings,PJ,Output elements,Output series,,
1296,chart_insulation_savings_old_houses_58_heat_demand_with_insulation_525,PJ,insulation_savings_old_houses_in_effect_of_insulation_in_households,PJ,Output elements,Output series,,
1387,chart_insulation_savings_schools_69_heat_demand_with_insulation_641,PJ,insulation_savings_schools_in_effect_of_insulation_in_buildings,PJ,Output elements,Output series,,
1392,chart_kosten_coefficient_eur_mva_75_electricity_grid_648,,lv_costs_coefficient_in_impact_on_electricity_grid,,Output elements,Output series,,
1026,chart_lighting_2_electricity_demand_4,PJ,lighting_in_use_of_final_electricity_demand_in_households,PJ,Output elements,Output series,,
1152,chart_lighting_51_centrally_produced_electricity_demand_366,PJ,lighting_in_changes_in_centrally_produced_electricity,PJ,Output elements,Output series,,
1371,chart_lighting_72_electricity_demand_620,PJ,lighting_in_use_of_electricity_in_buildings,PJ,Output elements,Output series,,
1214,chart_lignite_agriculture_52_primary_energy_use_441,PJ,lignite_agriculture_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1446,chart_lignite_buildings_52_primary_energy_use_715,PJ,lignite_buildings_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1196,chart_lignite_households_52_primary_energy_use_423,PJ,lignite_households_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1187,chart_lignite_industry_52_primary_energy_use_414,PJ,lignite_industry_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1223,chart_lignite_other_52_primary_energy_use_450,PJ,lignite_other_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1204,chart_lignite_transport_52_primary_energy_use_431,PJ,lignite_transport_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1319,chart_low_voltage_network_60_annual_cost_of_infrastructure_552,bln euro,low_voltage_network_in_annual_costs_of_infrastructure,bln euro,Output elements,Output series,,
1136,chart_lpg_43_transport_338,PJ,lpg_in_use_of_transport_fuels,PJ,Output elements,Output series,,
1325,chart_lv_mv_transformer_61_total_investment_cost_infrastructure_560,trl euro,lv_mv_transformer_in_additional_infrastructure_investments,mln euro,Output elements,Output series,,
1326,chart_lv_net_61_total_investment_cost_infrastructure_561,trl euro,lv_net_in_additional_infrastructure_investments,mln euro,Output elements,Output series,,
1029,chart_media_2_electricity_demand_8,PJ,media_in_use_of_final_electricity_demand_in_households,PJ,Output elements,Output series,,
1318,chart_medium_voltage_network_60_annual_cost_of_infrastructure_551,bln euro,medium_voltage_network_in_annual_costs_of_infrastructure,bln euro,Output elements,Output series,,
1033,chart_micro_chp_5_electricity_production_households_29,PJ,micro_chp_in_source_of_electricity_in_households,PJ,Output elements,Output series,,
1273,chart_micro_chp_53_comparison_of_gas_use_501,PJ,micro_chp_in_comparison_of_demand_micro_chp_versus_conventional,PJ,Output elements,Output series,,
1324,chart_mv_distribution_61_total_investment_cost_infrastructure_559,trl euro,mv_distribution_in_additional_infrastructure_investments,mln euro,Output elements,Output series,,
1323,chart_mv_hv_transformer_61_total_investment_cost_infrastructure_556,trl euro,mv_hv_transformer_in_additional_infrastructure_investments,mln euro,Output elements,Output series,,
1327,chart_mv_transport_61_total_investment_cost_infrastructure_562,trl euro,mv_transport_in_additional_infrastructure_investments,mln euro,Output elements,Output series,,
1122,chart_natural_gas_43_transport_324,PJ,natural_gas_in_use_of_transport_fuels,PJ,Output elements,Output series,,
1462,chart_natural_gas_77_green_gas_in_gas_network_734,PJ,natural_gas_in_gas_network_mix,PJ,Output elements,Output series,,
1277,chart_natural_gas_agriculture_55_gas_vs_other_primary_energy_506,PJ,natural_gas_agriculture_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1275,chart_natural_gas_buildings_55_gas_vs_other_primary_energy_504,PJ,natural_gas_buildings_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1274,chart_natural_gas_households_55_gas_vs_other_primary_energy_503,PJ,natural_gas_households_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1455,chart_natural_gas_industry_55_gas_vs_other_primary_energy_724,PJ,natural_gas_industry_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1278,chart_natural_gas_other_55_gas_vs_other_primary_energy_507,PJ,natural_gas_other_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1276,chart_natural_gas_transport_55_gas_vs_other_primary_energy_505,PJ,natural_gas_transport_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1393,chart_netkosten_mil_eur_75_electricity_grid_649,mln euro,lv_networkcosts_in_impact_on_electricity_grid,mln euro,Output elements,Output series,,
1322,chart_network_48_costs_555,bln euro,network_in_breakdown_of_total_costs,mln euro,Output elements,Output series,,
1391,chart_nodige_uitbreiding_mva_75_electricity_grid_647,,lv_required_expansion_in_impact_on_electricity_grid,,Output elements,Output series,,
1134,chart_non_energetic_fuels_48_costs_336,bln euro,non_energetic_fuels_in_breakdown_of_total_costs,bln euro,Output elements,Output series,,
1051,chart_non_energetic_oil_27_final_energy_demand_238,PJ,non_energetic_oil_in_use_of_final_demand_in_industry,PJ,Output elements,Output series,,
1052,chart_non_energetic_other_27_final_energy_demand_239,PJ,non_energetic_other_in_use_of_final_demand_in_industry,PJ,Output elements,Output series,,
1060,chart_non_energetic_use_29_final_energy_demand_251,PJ,non_energetic_use_in_use_of_final_demand_in_agriculture,PJ,Output elements,Output series,,
1068,chart_non_energetic_use_31_final_energy_demand_261,PJ,non_energetic_use_in_use_of_final_demand_in_other_sector,PJ,Output elements,Output series,,
1252,chart_nuclear_plants_54_power_plants_480,PJ,nuclear_plants_in_power_plant_properties,PJ,Output elements,Output series,,
1255,chart_nuclear_plants_capacity_54_power_plants_483,GJ,nuclear_plants_capacity_in_power_plant_properties,GJ,Output elements,Output series,,
1256,chart_nuclear_plants_investm_54_power_plants_484,mln euro,nuclear_plants_investm_in_power_plant_properties,mln euro,Output elements,Output series,,
1253,chart_nuclear_plants_plants_54_power_plants_481,#,nuclear_plants_plants_in_power_plant_properties,#,Output elements,Output series,,
1254,chart_nuclear_plants_prod_54_power_plants_482,PJ,nuclear_plants_prod_in_power_plant_properties,PJ,Output elements,Output series,,
1097,chart_offshore_100_35_targeted_area_use_for_wind_turbines_299,km2,offshore_in_targeted_area_use_for_wind_turbines,km2,Output elements,Output series,,
1169,chart_oil_agriculture_50_final_energy_demand_390,PJ,oil_agriculture_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1210,chart_oil_agriculture_52_primary_energy_use_437,PJ,oil_agriculture_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1439,chart_oil_buildings_50_final_energy_demand_708,PJ,oil_buildings_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1442,chart_oil_buildings_52_primary_energy_use_711,PJ,oil_buildings_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1157,chart_oil_households_50_final_energy_demand_372,PJ,oil_households_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1192,chart_oil_households_52_primary_energy_use_419,PJ,oil_households_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1143,chart_oil_industry_50_final_energy_demand_353,PJ,oil_industry_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1183,chart_oil_industry_52_primary_energy_use_410,PJ,oil_industry_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1175,chart_oil_other_50_final_energy_demand_399,PJ,oil_other_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1219,chart_oil_other_52_primary_energy_use_446,PJ,oil_other_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1242,chart_oil_power_plants_54_power_plants_469,PJ,oil_power_plants_in_power_plant_properties,PJ,Output elements,Output series,,
1245,chart_oil_power_plants_capacity_54_power_plants_473,GJ,oil_power_plants_capacity_in_power_plant_properties,GJ,Output elements,Output series,,
1246,chart_oil_power_plants_investment_54_power_plants_474,mln euro,oil_power_plants_investment_in_power_plant_properties,mln euro,Output elements,Output series,,
1243,chart_oil_power_plants_plants_54_power_plants_471,#,oil_power_plants_plants_in_power_plant_properties,#,Output elements,Output series,,
1244,chart_oil_power_plants_prod_54_power_plants_472,PJ,oil_power_plants_prod_in_power_plant_properties,PJ,Output elements,Output series,,
1163,chart_oil_transport_50_final_energy_demand_380,PJ,oil_transport_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1200,chart_oil_transport_52_primary_energy_use_427,PJ,oil_transport_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1343,chart_oil_value_47_energy_dependence_582,PJ,oil_value_in_present_energy_imports,PJ,Output elements,Output series,Output series,
1422,chart_oil_value_76_energy_dependence_2,PJ,oil_in_future_energy_imports,PJ,Output elements,Output series,Output series,
1096,chart_onshore_100_35_targeted_area_use_for_wind_turbines_298,km2,onshore_in_targeted_area_use_for_wind_turbines,km2,Output elements,Output series,,
1463,chart_onshore_100_94_area_use_of_wind_and_biomass_735,km2,onshore_in_targeted_area_use_for_onshore_wind_and_biomass,km2,Output elements,Output series,,
1524,chart_operation_maintenance_cost_102_split_electricity_costs_834,bln euro,operation_maintenance_cost_in_breakdown_electricity_costs,bln euro,Output elements,Output series,,
1534,chart_operation_maintenance_cost_103_split_converter_costs_844,bln euro,operation_maintenance_cost_in_breakdown_converter_costs,bln euro,Output elements,Output series,,
1529,chart_operation_maintenance_cost_103_split_heating_costs_839,bln euro,operation_maintenance_cost_in_breakdown_heating_costs,bln euro,Output elements,Output series,,
1283,chart_other_agriculture_55_gas_vs_other_primary_energy_512,PJ,other_agriculture_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1456,chart_other_buildings_55_gas_vs_other_primary_energy_725,PJ,other_buildings_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1316,chart_other_heat_28_decentral_production_549,PJ,other_heat_in_source_of_heat_and_electricity_in_industry,PJ,Output elements,Output series,,
1337,chart_other_heat_62_decentral_production_572,PJ,other_heat_in_source_of_heat_and_electricity_in_agriculture,PJ,Output elements,Output series,,
1333,chart_other_heat_63_decentral_production_568,PJ,other_heat_in_source_of_heat_and_electricity_in_other_sector,PJ,Output elements,Output series,,
1280,chart_other_households_55_gas_vs_other_primary_energy_509,PJ,other_households_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1279,chart_other_industry_55_gas_vs_other_primary_energy_508,PJ,other_industry_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1281,chart_other_other_55_gas_vs_other_primary_energy_510,PJ,other_other_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1267,chart_other_plants_54_power_plants_495,PJ,other_plants_in_power_plant_properties,PJ,Output elements,Output series,,
1270,chart_other_plants_capacity_54_power_plants_498,GJ,other_plants_capacity_in_power_plant_properties,GJ,Output elements,Output series,,
1271,chart_other_plants_investm_54_power_plants_499,mln euro,other_plants_investm_in_power_plant_properties,mln euro,Output elements,Output series,,
1268,chart_other_plants_plants_54_power_plants_496,#,other_plants_plants_in_power_plant_properties,#,Output elements,Output series,,
1269,chart_other_plants_prod_54_power_plants_497,PJ,other_plants_prod_in_power_plant_properties,PJ,Output elements,Output series,,
1282,chart_other_transport_55_gas_vs_other_primary_energy_511,PJ,other_transport_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1095,chart_percentage_of_renewables_100_34_targeted_percentage_of_renewables_297,factor,percentage_of_renewables_in_targeted_percentage_of_renewables,factor,Output elements,Output series,,
1135,chart_percentage_renewables_49_renewables_337,%,percentage_renewables_in_renewability,%,Output elements,Output series,,
1301,chart_power_plants_plants_54_power_plants_531,#,power_plants_plants_in_power_plant_properties,#,Output elements,Output series,,
1128,chart_primary_energy_1_45_primary_energy_use_330,PJ,primary_energy_in_use_of_primary_energy,PJ,Output elements,Output series,,
1517,chart_primary_energy_of_electricity_export_1_45_primary_energy_use_826,PJ,primary_energy_of_electricity_export_in_use_of_primary_energy,PJ,Output elements,Output series,,
1099,chart_pv_100_36_targeted_area_use_for_solar_power_301,km2,pv_in_targeted_area_use_for_solar_power,km2,Output elements,Output series,,
1101,chart_roof_use_100_36_targeted_area_use_for_solar_power_303,km2,roof_use_in_targeted_area_use_for_solar_power,km2,Output elements,Output series,,
1031,chart_solar_panels_5_electricity_production_households_27,PJ,solar_panels_in_source_of_electricity_in_households,PJ,Output elements,Output series,,
1180,chart_solar_panels_51_centrally_produced_electricity_demand_407,PJ,solar_panels_in_changes_in_centrally_produced_electricity,PJ,Output elements,Output series,,
1377,chart_solar_panels_74_electricity_production_buildings_630,PJ,solar_panels_in_source_of_electricity_in_buildings,PJ,Output elements,Output series,,
1286,chart_sustainable_electricity_agriculture_52_primary_energy_use_515,PJ,sustainable_electricity_agriculture_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1450,chart_sustainable_electricity_buildings_52_primary_energy_use_719,PJ,sustainable_electricity_buildings_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1288,chart_sustainable_electricity_households_52_primary_energy_use_517,PJ,sustainable_electricity_households_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1284,chart_sustainable_electricity_industry_52_primary_energy_use_513,PJ,sustainable_electricity_industry_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1285,chart_sustainable_electricity_other_52_primary_energy_use_514,PJ,sustainable_electricity_other_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1287,chart_sustainable_electricity_transport_52_primary_energy_use_516,PJ,sustainable_electricity_transport_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1129,chart_target_46_co2_emissions_331,PJ,co2_emission_in_co2_emissions,PJ,Output elements,Output series,,
1475,chart_target_95_co2_emissions_749,MT,co2_emission_in_co2_emissions_corrected_for_import,MT,Output elements,Output series,,
1479,chart_target_policy_96_co2_emissions_758,PJ,target_in_co2_emissions_with_import_and_export,PJ,Output elements,Output series,,
1094,chart_total_co2_emission_250_33_targeted_co2_emission_296,kg,total_co2_emission_in_targeted_co2_emissions,kg,Output elements,Output series,,
1106,chart_total_energy_cost_100_39_energy_cost_308,euro,total_energy_cost_in_targeted_total_costs,euro,Output elements,Output series,,
1299,chart_total_plants_investm_54_power_plants_528,mln euro,total_plants_investm_in_power_plant_properties,mln euro,Output elements,Output series,,
1298,chart_total_plants_prod_future_54_power_plants_527,PJ,total_plants_prod_future_in_power_plant_properties,PJ,Output elements,Output series,,
1297,chart_total_plants_prod_present_54_power_plants_526,PJ,total_plants_prod_present_in_power_plant_properties,PJ,Output elements,Output series,,
1149,chart_trains_51_centrally_produced_electricity_demand_362,PJ,trains_in_changes_in_centrally_produced_electricity,PJ,Output elements,Output series,,
1518,chart_uranium_1_extraction_827,,uranium_extraction_in_fuel_chain_emissions,,Output elements,Output series,,
1519,chart_uranium_2_treatment_828,,uranium_treatment_in_fuel_chain_emissions,,Output elements,Output series,,
1520,chart_uranium_3_transportation_829,,uranium_transportation_in_fuel_chain_emissions,,Output elements,Output series,,
1521,chart_uranium_4_conversion_830,,uranium_conversion_in_fuel_chain_emissions,,Output elements,Output series,,
1211,chart_uranium_agriculture_52_primary_energy_use_438,PJ,uranium_agriculture_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1444,chart_uranium_buildings_52_primary_energy_use_713,PJ,uranium_buildings_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1194,chart_uranium_households_52_primary_energy_use_421,PJ,uranium_households_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1185,chart_uranium_industry_52_primary_energy_use_412,PJ,uranium_industry_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1221,chart_uranium_other_52_primary_energy_use_448,PJ,uranium_other_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1202,chart_uranium_transport_52_primary_energy_use_429,PJ,uranium_transport_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1130,chart_uranium_value_47_energy_dependence_332,PJ,uranium_value_in_present_energy_imports,PJ,Output elements,Output series,Output series,
1418,chart_uranium_value_76_energy_dependence_4,PJ,uranium_in_future_energy_imports,PJ,Output elements,Output series,Output series,
1172,chart_waste_agriculture_50_final_energy_demand_395,PJ,waste_agriculture_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1215,chart_waste_agriculture_52_primary_energy_use_442,PJ,waste_agriculture_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1436,chart_waste_buildings_50_final_energy_demand_705,PJ,waste_buildings_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1447,chart_waste_buildings_52_primary_energy_use_716,PJ,waste_buildings_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1160,chart_waste_households_50_final_energy_demand_377,PJ,waste_households_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1197,chart_waste_households_52_primary_energy_use_424,PJ,waste_households_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1154,chart_waste_industry_50_final_energy_demand_368,PJ,waste_industry_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1188,chart_waste_industry_52_primary_energy_use_415,PJ,waste_industry_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1178,chart_waste_other_50_final_energy_demand_404,PJ,waste_other_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1224,chart_waste_other_52_primary_energy_use_451,PJ,waste_other_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1166,chart_waste_transport_50_final_energy_demand_385,PJ,waste_transport_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1205,chart_waste_transport_52_primary_energy_use_432,PJ,waste_transport_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1257,chart_wind_farms_54_power_plants_485,PJ,wind_farms_in_power_plant_properties,PJ,Output elements,Output series,,
1260,chart_wind_farms_capacity_54_power_plants_488,GJ,wind_farms_capacity_in_power_plant_properties,GJ,Output elements,Output series,,
1261,chart_wind_farms_investm_54_power_plants_489,mln euro,wind_farms_investm_in_power_plant_properties,mln euro,Output elements,Output series,,
1258,chart_wind_farms_plants_54_power_plants_486,#,wind_farms_plants_in_power_plant_properties,#,Output elements,Output series,,
1259,chart_wind_farms_prod_54_power_plants_487,PJ,wind_farms_prod_in_power_plant_properties,PJ,Output elements,Output series,,
1488,chart_with_im_export_1990_54_power_plants_785,MT,with_im_export_1990_in_co2_emissions_table,MT,Output elements,Output series,,
1489,chart_with_im_export_2010_54_power_plants_786,MT,with_im_export_2010_in_co2_emissions_table,MT,Output elements,Output series,,
1490,chart_with_im_export_20xx_54_power_plants_787,MT,with_im_export_20xx_in_co2_emissions_table,MT,Output elements,Output series,,
1545,cost_chart_biomass_cost,euro,costs_of_biomass_chp_in_overview_costs_of_electricity_production,euro,Output elements,Output series,,
1546,cost_chart_biomass_investment,mln euro,investment_for_biomass_chp_in_overview_costs_of_electricity_production,mln euro,Output elements,Output series,,
