key,demand,input_of_electricity,input_of_network_gas,input_of_coal,input_of_crude_oil,input_of_wood_pellets,input_of_steam_hot_water,input_of_coal_gas,input_of_useable_heat,input_of_hydrogen,input_of_diesel,input_of_biodiesel,input_of_gasoline,input_of_bio_ethanol,output_of_useable_heat
households_water_heater_heatpump_air_water_electricity,163276487.31347123,54425495.77115702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163276487.31347123
households_water_heater_resistive_electricity_aggregator,3762521103.142002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3762521103.142002,0.0,0.0,0.0,0.0,0.0,3762521103.142002
households_water_heater_resistive_electricity,3960548529.6231604,3960548529.6231604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3762521103.142002
households_water_heater_hybrid_hydrogen_heatpump_air_water_electricity_aggregator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_water_heater_hybrid_hydrogen_heatpump_air_water_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_water_heater_hybrid_heatpump_air_water_electricity_aggregator,39243869.522636786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39243869.522636786,0.0,0.0,0.0,0.0,0.0,39243869.522636786
households_water_heater_hybrid_heatpump_air_water_electricity,40597106.40272771,9021579.200606149,13532368.800909221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39243869.522636786
households_terraced_houses_useful_demand_for_space_heating_after_insulation,75367143874.94696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75367143874.94696,0.0,0.0,0.0,0.0,0.0,75367143874.94696
households_useful_demand_for_cooling,28273608105.379307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_cooling_heatpump_ground_water_electricity,2709704133.516626,142616007.03432164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_detached_houses_useful_demand_for_space_heating,63327123851.70613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63327123851.70613,0.0,0.0,0.0,0.0,0.0,0.0
households_cooker_induction_electricity,925800011.4503819,925800011.4503819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786930009.7328246
households_appliances_dishwasher_electricity,4083494999.9999976,4083494999.9999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_for_hot_water_hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_water_heater_crude_oil_aggregator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_water_heater_crude_oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_for_hot_water_crude_oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_cooling_heatpump_air_water_electricity,5.880232799999999e-06,1.3067183999999983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_apartments_useful_demand_for_space_heating,63361753956.39439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63361753956.39439,0.0,0.0,0.0,0.0,0.0,0.0
households_apartments_useful_demand_for_space_heating_after_insulation,63361753956.39439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63361753956.39439,0.0,0.0,0.0,0.0,0.0,63361753956.39439
households_cooker_resistive_electricity,476927278.62595266,476927278.62595266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262310003.244274
households_space_heating_savings_from_insulation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_cooker_wood_pellets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_cooker_halogen_electricity,3497466709.923658,3497466709.923658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098480025.9541945
households_final_demand_for_cooking_electricity,4900193999.999992,4900193999.999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_for_cooking_wood_pellets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_water_heater_heatpump_ground_water_electricity_aggregator,178498186.2152301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178498186.2152301,0.0,0.0,0.0,0.0,0.0,178498186.2152301
households_water_heater_heatpump_ground_water_electricity,178498186.2152301,59499395.40507664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178498186.2152301
households_final_demand_for_hot_water_electricity,4083495000.0,4083495000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_water_heater_coal_aggregator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_water_heater_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_for_hot_water_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_lighting_incandescent_electricity,8166989999.999996,8166989999.999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_detached_houses_useful_demand_for_space_heating_after_insulation,63327123851.70613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63327123851.70613,0.0,0.0,0.0,0.0,0.0,63327123851.70613
households_final_demand_for_lighting_electricity,9800388000.0,9800388000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_fridge_freezer_electricity,14700582000.000023,14700582000.000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_cooker_network_gas,15327755419.500011,0.0,15327755419.500011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6131102167.800005
households_final_demand_for_cooking_network_gas,15327755419.500011,0.0,15327755419.500011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_for_hot_water_solar_thermal,909830000.0000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_solar_thermal,909830000.0000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energy_production_solar_thermal,1136800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_water_heater_wood_pellets_aggregator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_water_heater_wood_pellets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_for_hot_water_wood_pellets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_cooling_airconditioning_electricity,25563903971.862675,6390975992.965669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_for_cooling_electricity,6533591999.999991,6533591999.999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_clothes_dryer_electricity,4900193999.999992,4900193999.999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_for_appliances_electricity,49818639000.00003,49818639000.00003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_semi_detached_houses_useful_demand_for_space_heating_after_insulation,31389323008.167038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31389323008.167038,0.0,0.0,0.0,0.0,0.0,31389323008.167038
households_useful_demand_for_space_heating_after_insulation,272951439589.00977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272951439589.00977,0.0,0.0,0.0,0.0,0.0,272951439589.00977
households_space_heater_combined_network_gas_aggregator,230119600480.03613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230119600480.03613,0.0,0.0,0.0,0.0,0.0,230119600480.03613
households_space_heater_network_gas_aggregator,7520000000.000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7520000000.000008,0.0,0.0,0.0,0.0,0.0,7520000000.000008
households_space_heater_network_gas,9400000000.00001,0.0,9400000000.00001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7520000000.000008
households_space_heater_district_heating_steam_hot_water_aggregator,10046039564.691662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10046039564.691662,0.0,0.0,0.0,0.0,0.0,10046039564.691662
households_space_heater_heatpump_ground_water_electricity_aggregator,1413602902.055616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413602902.055616,0.0,0.0,0.0,0.0,0.0,1413602902.055616
households_space_heater_coal_aggregator,16008000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16008000.0,0.0,0.0,0.0,0.0,0.0,16008000.0
households_space_heater_combined_network_gas,215065047177.60385,0.0,215065047177.60385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230119600480.03613
households_space_heater_hybrid_heatpump_air_water_electricity_aggregator,285340181.6302472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285340181.6302472,0.0,0.0,0.0,0.0,0.0,285340181.6302472
households_space_heater_hybrid_heatpump_air_water_electricity,281644749.12069726,50856190.25047267,52791892.99357025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285340181.6302472
households_space_heater_crude_oil_aggregator,1332936000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332936000.0,0.0,0.0,0.0,0.0,0.0,1332936000.0
households_space_heater_crude_oil,1568160000.0,0.0,0.0,0.0,1568160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332936000.0
households_final_demand_for_space_heating_crude_oil,1568160000.0,0.0,0.0,0.0,1568160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_crude_oil,1568160000.0,0.0,0.0,0.0,1568160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_space_heater_coal,20010000.0,0.0,0.0,20010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16008000.0
households_space_heater_wood_pellets_aggregator,15058873600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15058873600.0,0.0,0.0,0.0,0.0,0.0,15058873600.0
households_space_heater_heatpump_ground_water_electricity,1413602902.055616,294500604.5949195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413602902.055616
households_final_demand_for_space_heating_network_gas,224517839070.59744,0.0,224517839070.59744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_space_heater_district_heating_steam_hot_water,10046039564.691662,0.0,0.0,0.0,0.0,0.0,10046039564.691662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10046039564.691662
households_final_demand_for_space_heating_steam_hot_water,10046039564.691662,0.0,0.0,0.0,0.0,0.0,10046039564.691662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_space_heater_electricity_aggregator,5910862732.171307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5910862732.171307,0.0,0.0,0.0,0.0,0.0,5910862732.171307
households_water_heater_district_heating_steam_hot_water,2029650435.3083372,0.0,0.0,0.0,0.0,0.0,2029650435.3083372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029650435.3083372
households_final_demand_for_hot_water_steam_hot_water,2029650435.3083372,0.0,0.0,0.0,0.0,0.0,2029650435.3083372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_steam_hot_water,12075690000.0,0.0,0.0,0.0,0.0,0.0,12075690000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energy_distribution_steam_hot_water,65599496849.3866,0.0,0.0,0.0,0.0,0.0,65599496849.3866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energy_heat_distribution_loss,3596289999.9999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_space_heater_hybrid_hydrogen_heatpump_air_water_electricity_aggregator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_space_heater_hybrid_hydrogen_heatpump_air_water_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_for_space_heating_hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_space_heater_wood_pellets,18364480000.0,0.0,0.0,0.0,0.0,18364480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15058873600.0
households_final_demand_for_space_heating_wood_pellets,18364480000.0,0.0,0.0,0.0,0.0,18364480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_wood_pellets,18364480000.0,0.0,0.0,0.0,0.0,18364480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_for_space_heating_coal,20010000.0,0.0,0.0,20010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_coal,20010000.0,0.0,0.0,20010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_space_heater_heatpump_air_water_electricity_aggregator,1248176128.4247808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248176128.4247808,0.0,0.0,0.0,0.0,0.0,1248176128.4247808
households_space_heater_heatpump_air_water_electricity,1248176128.4247808,277372472.98328435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248176128.4247808
households_space_heater_deficit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_water_heater_network_gas_aggregator,1172861799.9999847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172861799.9999847,0.0,0.0,0.0,0.0,0.0,1172861799.9999847
households_water_heater_network_gas,1750539999.999977,0.0,1750539999.999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172861799.9999847
households_space_heater_electricity,5910862732.171307,5910862732.171307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5910862732.171307
households_final_demand_for_space_heating_electricity,6533591999.999983,6533591999.999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_electricity,81669900000.0,81669900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_locally_available_electricity,81669900000.0,81669900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_solar_pv_solar_radiation,16772404599.233498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_water_heater_combined_network_gas_aggregator,39236726826.99165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39236726826.99165,0.0,0.0,0.0,0.0,0.0,39236726826.99165
households_water_heater_deficit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_water_heater_combined_network_gas,43596363141.10184,0.0,43596363141.10184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39236726826.99165
households_final_demand_for_hot_water_network_gas,45360435509.902725,0.0,45360435509.902725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_final_demand_network_gas,285206030000.0002,0.0,285206030000.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_paper_captured_co2_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_steel_electricfurnace_captured_co2_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_fertilizers_captured_combustion_co2_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_other_non_specified_wood_pellets,5382599241.57086,0.0,0.0,0.0,0.0,5382599241.57086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_other_food_electricity,23209780000.000015,23209780000.000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_other_non_specified_useable_heat,4099189999.9999914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4099189999.9999914,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_food_captured_co2_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_other_non_specified_network_gas,69917928868.88573,0.0,69917928868.88573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_chemical_refineries_wood_pellets_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_chemical_fertilizers_crude_oil_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_other_non_specified_network_gas,69917928868.88573,0.0,69917928868.88573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_metal_wood_pellets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chp_turbine_gas_power_fuelmix,22184663287.6842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_chemical_other_non_energetic,459945780000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_steel_production,6994999999.999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_steel_hisarna_consumption_useable_heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energy_steel_hisarna_transformation_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_other_non_specified_wood_pellets_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_paper_flexibility_p2h_hydrogen_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_chemical_fertilizers_electricity,1682318400.000001,1682318400.000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_other_non_specified_wood_pellets,5382599241.57086,0.0,0.0,0.0,0.0,5382599241.57086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_other_flexibility_p2h_hydrogen_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_food_flexibility_p2h_network_gas_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_other_paper_electricity,8699169999.999998,8699169999.999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_fertilizers_haber_bosch_process_hydrogen,80687500000.00005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11102600000.000006,69584900000.00005,0.0,0.0,0.0,0.0,80687500000.00005
industry_chemicals_fertilizers_used_heat,75039375000.00005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75039375000.00005,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_other_non_specified_steam_hot_water,4099189999.9999914,0.0,0.0,0.0,0.0,0.0,4099189999.9999914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4099189999.9999914
industry_useful_demand_for_other_non_specified_coal_non_energetic,286050000.0,0.0,0.0,286050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_other_non_specified_wood_pellets_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_other_wood_pellets_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chp_combined_cycle_gas_power_fuelmix,149720577476.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_fertilizers_flue_gasses_potential_residual_heat,2420625000.0000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420625000.0000014,0.0,0.0,0.0,0.0,0.0,0.0
industry_heat_burner_lignite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energy_distribution_lignite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energy_import_lignite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energy_export_lignite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_food_flexibility_p2h_hydrogen_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_heat_well_geothermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chp_engine_gas_power_fuelmix,767455945.404124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energy_mixer_for_gas_power_fuel,172672696709.5613,0.0,159689669135.10205,0.0,12983027574.459269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energy_distribution_bio_oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energy_production_bio_oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energy_distribution_oily_biomass,6611187817.258882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energy_import_oily_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energy_production_oily_biomass,6611187817.258882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_other_non_specified_network_gas_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_metals_production,7994184260.188564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_metals_process_heat_useable_heat,9869254434.481821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9869254434.481821,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_metal_steam_hot_water,97970000.00000024,0.0,0.0,0.0,0.0,0.0,97970000.00000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97970000.00000024
industry_other_metals_process_electricity,6119114085.895308,6119114085.895308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_steel_blastfurnace_current_consumption_useable_heat,31661803175.77498,6972463760.819996,0.0,0.0,0.0,0.0,0.0,0.0,24689339414.954983,0.0,0.0,0.0,0.0,0.0,0.0
energy_steel_blastfurnace_current_transformation_cokes,91725759999.99982,0.0,0.0,40368749999.99994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_chemical_refineries_electricity,9307680000.000004,9307680000.000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_chemical_refineries_electricity,9307680000.000004,9307680000.000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_other_non_specified_hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_chemical_refineries_network_gas_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_chemical_refineries_network_gas_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_steel_electricfurnace_electricity,255291970.8029195,163642153.2846714,0.0,0.0,0.0,0.0,0.0,0.0,91649817.5182481,0.0,0.0,0.0,0.0,0.0,0.0
industry_steel_electricfurnace_burner_network_gas,101833130.57583122,0.0,101833130.57583122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91649817.5182481
industry_useful_demand_for_chemical_fertilizers_wood_pellets_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_chemical_fertilizers_wood_pellets_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_chemical_refineries_coal_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
